microvolts,trialstart,oddball
3.75366,5,0
3.34167,5,0
3.95203,5,0
4.37927,5,0
3.98254,5,0
2.74658,5,0
1.58691,5,0
0.488281,5,0
1.5564,5,0
1.9989,5,0
2.65503,5,0
4.88281,5,0
6.11877,5,0
7.43103,5,0
7.49207,5,0
6.01196,5,0
3.9978,5,0
3.95203,5,0
7.1106,5,0
12.9395,5,0
19.928,5,0
23.3459,5,0
23.7427,5,0
21.225,5,0
18.1122,5,0
14.9384,5,0
11.7645,5,0
8.57544,5,0
4.83704,5,0
2.45667,5,0
2.83813,5,0
3.66211,5,0
4.28772,5,0
3.00598,5,0
1.52588,5,0
1.8158,5,0
4.34875,5,0
8.20923,5,0
10.2692,5,0
9.84192,5,0
7.37,5,0
2.97546,5,0
-0.427246,5,0
-2.47192,5,0
-2.10571,5,0
0.198364,5,0
3.96729,5,0
5.40161,5,0
5.23376,5,0
5.11169,5,0
6.45447,5,0
9.49097,5,0
13.2751,5,0
14.267,5,0
14.801,5,0
14.7247,5,0
15.3046,5,0
16.571,5,0
16.9678,5,0
17.4866,5,0
17.8986,5,0
18.7683,5,0
18.5394,5,0
18.0969,5,0
16.7847,5,0
16.4642,5,0
16.8915,5,0
17.7765,5,0
17.395,5,0
14.9994,5,0
12.4664,5,0
10.3912,5,0
10.1013,5,0
10.3302,5,0
10.1624,5,0
8.19397,5,0
4.92859,5,0
3.58582,5,0
3.67737,5,0
5.43213,5,0
6.82068,5,0
7.17163,5,0
7.40051,5,0
8.5907,5,0
9.96399,5,0
11.3373,5,0
10.6201,5,0
9.35364,5,0
9.2926,5,0
11.3678,5,0
15.8386,5,0
17.6392,5,0
16.51,5,0
12.3596,5,0
7.96509,5,0
4.89807,5,0
4.5929,5,0
6.30188,5,0
8.88062,5,0
9.8114,5,0
10.1471,5,0
8.52966,5,0
6.39343,5,0
5.32532,5,0
4.91333,5,0
5.06592,5,0
5.21851,5,0
5.46265,5,0
6.57654,5,0
7.79724,5,0
8.36182,5,0
9.96399,5,0
11.8103,5,0
12.9547,5,0
15.3351,5,0
15.6555,5,0
14.3433,5,0
11.6119,5,0
8.88062,5,0
6.46973,5,0
6.82068,5,0
8.63647,5,0
11.9781,5,0
15.213,5,0
17.7155,5,0
17.8528,5,0
16.2811,5,0
13.7634,5,0
11.0779,5,0
10.025,5,0
11.0168,5,0
13.3057,5,0
15.9149,5,0
17.4103,5,0
17.8986,5,0
16.4948,5,0
13.8397,5,0
9.65881,5,0
6.53076,5,0
7.06482,0,0
8.63647,0,0
11.1389,0,0
12.207,0,0
10.9863,0,0
9.552,0,0
9.85718,0,0
9.35364,0,0
8.10242,0,0
5.21851,0,0
1.89209,0,0
0.320435,0,0
0.808716,0,0
1.52588,0,0
1.70898,0,0
0.961304,0,0
1.02234,0,0
1.87683,0,0
3.60107,0,0
5.93567,0,0
8.69751,0,0
9.3689,0,0
8.63647,0,0
5.43213,0,0
2.85339,0,0
3.37219,0,0
5.69153,0,0
7.88879,0,0
8.71277,0,0
7.1106,0,0
5.87463,0,0
7.47681,0,0
9.50623,0,0
11.1694,0,0
10.5438,0,0
9.20105,0,0
6.82068,0,0
5.31006,0,0
5.37109,0,0
6.83594,0,0
8.68225,0,0
10.4218,0,0
11.9476,0,0
12.1307,0,0
11.4746,0,0
10.1776,0,0
7.99561,0,0
5.26428,0,0
3.40271,0,0
2.19727,0,0
0.579834,0,0
0.350952,0,0
1.43433,0,0
5.46265,0,0
8.80432,0,0
9.70459,0,0
6.14929,0,0
-0.473022,0,0
-5.0354,0,0
-5.69153,0,0
-2.13623,0,0
3.34167,0,0
6.65283,0,0
6.40869,0,0
4.34875,0,0
3.09753,0,0
3.38745,5,0
7.94983,5,0
13.1836,5,0
16.9983,5,0
17.1509,5,0
13.7787,5,0
9.78088,5,0
6.68335,5,0
6.60706,5,0
9.35364,5,0
11.4136,5,0
11.3831,5,0
8.80432,5,0
6.75964,5,0
7.1106,5,0
9.70459,5,0
12.5122,5,0
12.8479,5,0
10.2997,5,0
7.04956,5,0
5.44739,5,0
6.14929,5,0
9.35364,5,0
12.7411,5,0
15.4266,5,0
15.8081,5,0
14.389,5,0
12.9242,5,0
11.2762,5,0
10.3912,5,0
8.0719,5,0
5.14221,5,0
2.13623,5,0
1.44958,5,0
4.05884,5,0
6.65283,5,0
9.30786,5,0
10.8185,5,0
11.0168,5,0
9.50623,5,0
7.93457,5,0
6.10352,5,0
4.11987,5,0
3.70789,5,0
4.47083,5,0
5.32532,5,0
6.5918,5,0
7.52258,5,0
10.0708,5,0
12.6953,5,0
12.8174,5,0
10.1776,5,0
7.41577,5,0
4.74548,5,0
4.45557,5,0
6.39343,5,0
7.47681,5,0
7.06482,5,0
5.56946,5,0
3.46375,5,0
2.71606,5,0
2.57874,5,0
4.27246,5,0
8.78906,5,0
12.3749,5,0
13.9923,5,0
13.3209,5,0
10.849,5,0
9.75037,5,0
11.3525,5,0
13.1531,5,0
13.916,5,0
11.8866,5,0
9.96399,5,0
10.2081,5,0
13.7939,5,0
18.0511,5,0
19.2261,5,0
18.3105,5,0
15.213,5,0
13.031,5,0
11.7187,5,0
10.1929,5,0
8.65173,5,0
8.13293,5,0
7.35474,5,0
8.11768,5,0
9.27734,5,0
8.62122,5,0
8.66699,5,0
8.71277,5,0
8.14819,5,0
6.94275,5,0
6.8512,5,0
7.5531,5,0
9.82666,5,0
11.9019,5,0
12.0239,5,0
9.00269,5,0
5.05066,5,0
4.18091,5,0
5.47791,5,0
8.86536,5,0
11.7187,5,0
11.673,5,0
9.15527,5,0
7.18689,5,0
6.01196,5,0
6.28662,5,0
6.89697,5,0
6.75964,5,0
5.26428,5,0
3.90625,5,0
3.98254,5,0
4.18091,5,0
4.27246,5,0
3.67737,5,0
0.579834,5,0
-2.5177,5,0
-5.2948,5,0
-6.01196,5,0
-3.69263,5,0
0.488281,5,0
5.08118,5,0
7.91931,5,0
7.52258,5,0
4.85229,5,0
1.61743,5,0
0.0762939,5,0
-0.228882,5,0
2.30408,5,0
5.7373,5,0
8.05664,5,0
10.2386,5,0
11.1542,5,0
10.1929,5,0
8.16345,5,0
4.3335,5,0
0.976562,5,0
-1.31226,5,0
-2.22778,5,0
-1.11389,5,0
0.0457764,5,0
1.60217,5,0
3.2959,5,0
5.23376,5,0
6.75964,5,0
7.96509,5,0
8.65173,5,0
7.43103,5,0
5.5542,5,0
2.85339,5,0
1.37329,5,0
1.25122,5,0
2.31934,5,0
3.05176,5,0
3.57056,5,0
3.64685,5,0
3.06702,5,0
1.32751,5,0
-0.396729,5,0
-0.88501,5,0
1.00708,5,0
3.79944,5,0
5.2948,5,0
5.09644,5,0
3.52478,5,0
2.86865,5,0
3.95203,5,0
6.75964,5,0
10.8032,5,0
13.916,5,0
16.5253,5,0
18.3868,5,0
18.2495,5,0
16.6473,5,0
13.5651,5,0
9.50623,5,0
5.49316,5,0
2.74658,5,0
1.5564,5,0
1.00708,5,0
1.5564,5,0
1.57166,5,0
1.15967,5,0
1.52588,5,0
0.991821,5,0
0.213623,5,0
-0.0762939,5,0
0.808716,5,0
2.27356,5,0
3.57056,5,0
6.34766,5,0
5.92041,5,0
2.70081,5,0
-0.62561,5,0
-3.23486,5,0
-3.87573,5,0
-1.06812,5,0
1.98364,5,0
4.94385,5,0
6.83594,5,0
6.48499,5,0
4.10461,5,0
1.11389,5,0
-2.02942,5,0
-2.27356,5,0
-0.152588,5,0
3.72314,5,0
5.98145,5,0
6.3324,5,0
5.38635,5,0
3.2959,5,0
0.930786,5,0
-0.289917,5,0
-0.183105,5,0
-0.976562,5,0
-0.442505,5,0
-0.701904,5,0
-3.50952,5,0
-7.1106,5,0
-10.437,5,0
-11.673,5,0
-8.78906,5,0
-2.21252,5,0
5.18799,5,0
11.8561,5,0
16.1591,5,0
18.1732,5,0
18.4326,5,0
17.8986,5,0
17.5323,5,0
15.9302,5,0
13.1836,5,0
9.91821,5,0
7.23267,5,0
5.21851,5,0
5.79834,5,0
7.17163,5,0
8.10242,5,0
8.86536,5,0
10.8948,5,0
12.0239,5,0
12.8937,5,0
11.1084,5,0
5.8136,5,0
0.488281,5,0
-2.31934,5,0
-2.44141,5,0
-0.305176,5,0
1.35803,5,0
2.57874,5,0
4.91333,5,0
9.35364,5,0
13.4125,5,0
14.0686,5,0
11.2457,5,0
7.18689,5,0
5.67627,0,0
8.54492,0,0
14.3433,0,0
19.7296,0,0
22.6593,0,0
23.1934,0,0
21.2555,0,0
17.1814,0,0
13.2599,0,0
8.72803,0,0
4.01306,0,0
-0.228882,0,0
-4.0741,0,0
-7.76672,0,0
-8.94165,0,0
-8.37708,0,0
-4.91333,0,0
-1.54114,0,0
1.96838,0,0
6.01196,0,0
10.025,0,0
13.7939,0,0
16.1285,0,0
16.2506,0,0
14.1449,0,0
11.7035,0,0
10.2997,0,0
8.92639,0,0
7.47681,0,0
4.30298,0,0
1.00708,0,0
-3.66211,0,0
-6.40869,0,0
-7.1106,0,0
-5.90515,0,0
-3.26538,0,0
-0.244141,0,0
1.25122,0,0
2.76184,0,0
5.11169,0,0
7.30896,0,0
9.91821,0,0
13.0615,0,0
18.0206,0,0
20.6299,0,0
22.049,0,0
18.7836,0,0
12.8326,0,0
7.59888,0,0
4.31824,0,0
4.21143,0,0
7.06482,0,0
9.1095,0,0
10.0861,0,0
7.93457,0,0
2.34985,0,0
-3.86047,0,0
-8.48389,0,0
-10.1013,0,0
-8.92639,0,0
-4.48608,0,0
-0.534058,0,0
3.78418,0,0
7.18689,0,0
10.4675,0,0
12.0392,0,0
12.1765,0,0
10.91,0,0
9.09424,0,0
7.85828,0,0
8.255,0,0
8.01086,0,0
6.36292,0,0
3.479,0,0
1.60217,0,0
-0.640869,0,0
-2.15149,0,0
-3.23486,0,0
-1.58691,0,0
0.930786,0,0
3.75366,0,0
4.0741,0,0
1.37329,0,0
-1.8158,0,0
-2.96021,0,0
-2.04468,0,0
0.457764,0,0
2.91443,0,0
4.56238,0,0
6.073,0,0
6.71387,0,0
6.62231,0,0
5.84412,0,0
4.83704,0,0
4.53186,0,0
4.95911,0,0
5.63049,0,0
7.37,0,0
9.14001,0,0
11.8561,0,0
15.3656,0,0
16.0675,0,0
14.8773,0,0
10.3912,0,0
4.57764,0,0
1.8158,0,0
1.93787,0,0
4.98962,0,0
8.08716,0,0
10.0403,0,0
9.44519,0,0
7.08008,0,0
6.01196,0,0
4.5166,0,0
3.52478,0,0
2.67029,0,0
1.87683,0,0
2.76184,0,0
3.87573,0,0
5.02014,0,0
5.96619,0,0
6.02722,0,0
5.9967,0,0
6.91223,0,0
7.46155,0,0
8.75854,0,0
11.1237,0,0
12.7716,0,0
13.1683,0,0
12.1002,0,0
10.4828,0,0
10.8643,0,0
12.5275,0,0
14.2059,0,0
13.3514,0,0
9.99451,0,0
5.20325,0,0
2.28882,0,0
2.2583,0,0
4.50134,0,0
7.15637,0,0
7.84302,0,0
6.50024,0,0
4.97437,0,0
3.2959,0,0
2.71606,0,0
3.2196,0,0
4.65393,0,0
6.42395,0,0
7.67517,0,0
8.37708,0,0
7.35474,0,0
5.58472,0,0
5.37109,0,0
7.64465,0,0
9.84192,0,0
12.2375,0,0
12.5885,0,0
10.6049,0,0
7.98035,0,0
5.32532,0,0
5.23376,0,0
6.31714,0,0
7.12585,0,0
6.68335,0,0
4.31824,0,0
1.54114,0,0
0.106812,0,0
0.900269,0,0
2.42615,0,0
5.02014,0,0
7.56836,0,0
9.33838,0,0
10.025,0,0
10.7269,0,0
10.376,0,0
9.3689,0,0
8.3313,0,0
5.50842,0,0
1.05286,0,0
-3.23486,0,0
-4.15039,0,0
-3.05176,0,0
-0.259399,0,0
1.41907,0,0
1.31226,0,0
1.19019,0,0
3.43323,0,0
7.43103,0,0
11.0168,0,0
10.8643,0,0
8.40759,0,0
6.36292,0,0
5.49316,0,0
6.74438,0,0
8.05664,0,0
7.91931,0,0
7.24792,0,0
6.72913,0,0
6.63757,0,0
7.20215,0,0
9.44519,0,0
11.0321,0,0
11.9629,0,0
12.4207,0,0
11.8408,0,0
10.4065,0,0
8.97217,0,0
9.26208,0,0
11.6119,0,0
14.2822,0,0
15.3961,0,0
14.1907,0,0
10.2081,0,0
7.37,0,0
7.38525,0,0
9.3689,0,0
12.5122,0,0
13.9923,0,0
13.7939,0,0
11.9171,0,0
9.1095,0,0
6.53076,0,0
4.76074,0,0
5.20325,0,0
6.88171,0,0
8.16345,0,0
9.23157,0,0
9.52148,0,0
9.96399,0,0
10.4523,0,0
11.5356,0,0
12.4054,0,0
13.2446,0,0
13.9923,0,0
14.5569,0,0
15.9607,0,0
16.7542,0,0
16.7236,0,0
17.1204,0,0
16.6016,0,0
15.6097,0,0
14.9994,0,0
13.855,0,0
13.3972,0,0
12.8479,0,0
12.8021,0,0
13.6108,0,0
13.7024,0,0
13.6261,0,0
13.2751,0,0
12.7563,0,0
13.0157,0,0
13.9313,0,0
14.7705,0,0
14.5721,0,0
13.6414,0,0
11.4899,0,0
9.24683,0,0
7.41577,0,0
5.26428,0,0
4.30298,0,0
4.94385,0,0
4.63867,0,0
3.76892,0,0
2.45667,0,0
-0.244141,0,0
-1.49536,0,0
-0.213623,0,0
4.36401,0,0
9.14001,0,0
11.9476,0,0
10.9253,0,0
7.18689,0,0
3.41797,0,0
1.75476,0,0
2.31934,0,0
3.02124,0,0
2.99072,0,0
1.98364,0,0
1.09863,0,0
-0.0305176,0,0
-0.701904,0,0
-1.19019,0,0
-0.167847,0,0
2.2583,0,0
5.2948,0,0
8.56018,0,0
11.8408,0,0
13.5803,0,0
14.1754,0,0
13.8245,0,0
11.5051,0,0
9.99451,0,0
9.50623,0,0
9.75037,0,0
9.59778,0,0
8.5907,0,0
6.66809,0,0
4.22668,0,0
3.20435,0,0
3.41797,0,0
4.04358,0,0
5.05066,0,0
5.32532,0,0
5.7373,0,0
6.5918,0,0
7.18689,0,0
7.61414,0,0
7.00378,0,0
4.47083,0,0
1.72424,0,0
1.17493,0,0
2.33459,0,0
4.13513,0,0
5.79834,0,0
4.5929,0,0
3.0365,0,0
2.19727,0,0
4.57764,0,0
9.96399,0,0
15.2283,0,0
18.4784,0,0
19.4397,0,0
15.9454,0,0
10.0861,0,0
5.64575,0,0
2.24304,0,0
3.06702,0,0
4.30298,0,0
4.27246,0,0
2.28882,0,0
-0.854492,0,0
-2.86865,0,0
-2.04468,0,0
-0.0457764,0,0
1.87683,0,0
4.05884,0,0
4.89807,0,0
6.83594,0,0
8.01086,0,0
7.30896,0,0
5.56946,0,0
2.16675,0,0
-1.31226,0,0
-3.23486,0,0
-1.0376,0,0
4.42505,0,0
11.1694,0,0
17.2729,0,0
19.9738,0,0
19.5618,0,0
18.7073,0,0
18.692,0,0
20.05,0,0
20.1721,0,0
18.1274,0,0
14.1296,0,0
10.0098,0,0
7.00378,0,0
5.69153,0,0
6.21033,0,0
7.18689,0,0
9.12476,0,0
10.7422,0,0
11.9324,0,0
11.1389,0,0
7.65991,0,0
2.19727,0,0
-2.44141,0,0
-4.36401,0,0
-3.15857,0,0
-0.671387,0,0
1.20544,0,0
0.595093,0,0
-0.686646,0,0
-0.900269,0,0
0.747681,0,0
5.8136,0,0
12.207,5,0
16.0828,5,0
17.4103,5,0
14.7095,5,0
9.30786,5,0
6.13403,5,0
4.83704,5,0
3.90625,5,0
2.94495,5,0
1.72424,5,0
1.20544,5,0
3.17383,5,0
6.63757,5,0
8.63647,5,0
8.17871,5,0
6.073,5,0
3.05176,5,0
0.88501,5,0
0.930786,5,0
-0.12207,5,0
-0.915527,5,0
-1.31226,5,0
0.457764,5,0
4.18091,5,0
6.86646,5,0
8.49915,5,0
9.07898,5,0
10.4675,5,0
13.8397,5,0
17.8833,5,0
21.3013,5,0
24.2462,5,0
26.2299,5,0
27.2217,5,0
25.6195,5,0
21.6064,5,0
15.686,5,0
10.9558,5,0
8.88062,5,0
7.94983,5,0
7.85828,5,0
6.04248,5,0
2.33459,5,0
-1.2207,5,0
-3.41797,5,0
-3.93677,5,0
-2.85339,5,0
-0.62561,5,0
1.19019,5,0
3.43323,5,0
3.89099,5,0
3.95203,5,0
2.28882,5,0
-0.961304,5,0
-2.92969,5,0
-4.27246,5,0
-4.88281,5,0
-2.92969,5,0
0.0762939,5,0
3.05176,5,0
4.98962,5,0
4.91333,5,0
2.99072,5,0
0.976562,5,0
0.183105,5,0
1.52588,5,0
3.92151,5,0
6.5155,5,0
9.01794,5,0
10.8032,5,0
11.7187,5,0
12.146,5,0
13.0005,5,0
12.1765,5,0
11.6272,5,0
11.2915,5,0
10.7727,5,0
10.8032,5,0
11.5356,5,0
11.1847,5,0
9.46045,5,0
6.72913,5,0
2.59399,5,0
-0.12207,5,0
-0.88501,5,0
0.366211,5,0
2.47192,5,0
3.92151,5,0
3.41797,5,0
1.15967,5,0
-0.946045,5,0
0.305176,5,0
4.21143,5,0
9.24683,5,0
14.3585,5,0
17.395,5,0
17.3035,5,0
15.152,5,0
12.085,5,0
7.72095,5,0
4.63867,5,0
3.15857,5,0
3.75366,5,0
5.93567,5,0
8.56018,5,0
10.1013,5,0
9.67407,5,0
8.48389,5,0
8.63647,5,0
9.6283,5,0
10.1166,5,0
9.67407,5,0
7.21741,5,0
4.91333,5,0
4.50134,5,0
5.96619,5,0
7.59888,5,0
9.33838,5,0
10.1471,5,0
10.0708,5,0
10.6964,5,0
10.8948,5,0
12.4664,5,0
14.4806,5,0
15.1215,5,0
14.4806,5,0
13.031,5,0
12.4207,5,0
13.1836,5,0
15.1672,5,0
16.6016,5,0
15.8691,5,0
14.9689,5,0
12.2528,5,0
8.60596,5,0
6.08826,5,0
5.18799,5,0
5.63049,5,0
8.19397,5,0
10.788,5,0
12.7106,5,0
13.3362,5,0
13.8092,5,0
14.5416,5,0
14.1602,5,0
14.6179,5,0
15.7928,5,0
16.449,5,0
16.571,5,0
14.0686,5,0
9.20105,5,0
2.89917,5,0
-2.88391,5,0
-5.78308,5,0
-6.08826,5,0
-4.79126,5,0
-4.3335,5,0
-3.35693,5,0
-2.97546,5,0
-2.44141,5,0
-2.47192,5,0
-4.02832,5,0
-6.88171,5,0
-7.52258,5,0
-4.68445,5,0
1.54114,5,0
7.85828,5,0
11.0779,5,0
11.6272,5,0
10.5896,5,0
11.4136,5,0
13.6871,5,0
15.564,5,0
15.6403,5,0
13.916,5,0
12.0697,5,0
11.2305,5,0
11.0931,5,0
10.7269,5,0
11.6272,5,0
12.4512,5,0
13.4888,5,0
14.6332,5,0
13.2599,5,0
10.5286,5,0
8.40759,5,0
8.56018,5,0
9.94873,5,0
10.8032,5,0
11.0168,5,0
11.4746,5,0
12.3291,5,0
15.3961,5,0
19.455,5,0
22.4304,5,0
21.0419,5,0
17.4561,5,0
12.3749,5,0
7.21741,5,0
4.15039,5,0
4.3335,5,0
4.97437,5,0
6.04248,5,0
7.32422,5,0
8.37708,5,0
9.07898,5,0
8.95691,5,0
7.84302,5,0
5.20325,5,0
2.85339,5,0
0.900269,5,0
-0.213623,5,0
-0.183105,5,0
-0.0457764,5,0
0.701904,5,0
2.74658,5,0
5.58472,5,0
8.08716,5,0
9.79614,5,0
11.8408,5,0
12.5885,5,0
13.3057,5,0
14.0076,5,0
13.6261,5,0
12.146,5,0
10.6201,5,0
7.01904,5,0
4.48608,5,0
3.87573,5,0
4.71497,5,0
7.88879,5,0
8.81958,5,0
8.22449,5,0
4.95911,5,0
2.86865,5,0
2.33459,5,0
3.92151,5,0
6.36292,5,0
8.08716,5,0
10.6964,5,0
12.6801,5,0
14.2975,5,0
17.0441,5,0
19.3787,5,0
19.3634,5,0
18.3411,5,0
15.2588,5,0
11.4288,5,0
9.17053,5,0
8.71277,5,0
8.74329,5,0
8.01086,5,0
6.37817,5,0
4.40979,5,0
2.31934,5,0
1.61743,5,0
1.06812,5,0
1.12915,0,0
0.12207,0,0
-0.198364,0,0
-0.183105,0,0
-0.335693,0,0
1.14441,0,0
2.13623,0,0
1.05286,0,0
-1.37329,0,0
-4.39453,0,0
-6.68335,0,0
-5.82886,0,0
-2.02942,0,0
0.88501,0,0
2.31934,0,0
1.02234,0,0
-1.09863,0,0
-0.717163,0,0
2.44141,0,0
5.85937,0,0
8.49915,0,0
8.40759,0,0
6.5155,0,0
5.09644,0,0
5.37109,0,0
6.37817,0,0
7.20215,0,0
6.45447,0,0
4.97437,0,0
2.83813,0,0
1.92261,0,0
3.31116,0,0
6.46973,0,0
11.795,0,0
15.1215,0,0
16.5558,0,0
16.0065,0,0
13.4583,0,0
11.3831,0,0
10.91,0,0
11.8408,0,0
11.9934,0,0
11.8866,0,0
10.4065,0,0
7.40051,0,0
3.9978,0,0
2.01416,0,0
3.61633,0,0
7.41577,0,0
11.8866,0,0
13.443,0,0
12.4969,0,0
10.5133,0,0
9.99451,0,0
10.1318,0,0
9.94873,0,0
7.93457,0,0
5.17273,0,0
2.16675,0,0
0.427246,0,0
-1.17493,0,0
-2.50244,0,0
-2.48718,0,0
0.12207,0,0
3.69263,0,0
5.64575,0,0
5.79834,0,0
3.35693,5,0
0.579834,5,0
0.778198,5,0
2.96021,5,0
5.95093,5,0
8.68225,5,0
9.91821,5,0
10.0555,5,0
11.0168,5,0
12.2681,5,0
13.5345,5,0
13.7634,5,0
13.0005,5,0
11.0321,5,0
8.255,5,0
6.5155,5,0
6.28662,5,0
9.21631,5,0
11.0168,5,0
13.4735,5,0
14.1754,5,0
12.5122,5,0
10.7422,5,0
10.0861,5,0
10.025,5,0
11.2152,5,0
13.9618,5,0
17.1051,5,0
19.3634,5,0
20.1569,5,0
19.2108,5,0
16.4795,5,0
13.7939,5,0
12.8174,5,0
13.092,5,0
14.6332,5,0
15.7623,5,0
15.8997,5,0
14.6637,5,0
12.9852,5,0
10.8948,5,0
10.1471,5,0
9.47571,5,0
9.27734,5,0
9.71985,5,0
8.78906,5,0
7.61414,5,0
6.71387,5,0
6.16455,5,0
6.14929,5,0
7.37,5,0
8.8501,5,0
10.788,5,0
12.8174,5,0
13.3057,5,0
12.7563,5,0
12.085,5,0
12.1307,5,0
12.8479,5,0
11.6577,5,0
9.2926,5,0
5.21851,5,0
0.946045,5,0
-0.213623,5,0
1.37329,5,0
4.21143,5,0
7.73621,5,0
10.7422,5,0
12.8174,5,0
13.9313,5,0
14.9689,5,0
15.7928,5,0
16.2201,5,0
15.3503,5,0
12.1002,5,0
8.02612,5,0
3.8147,5,0
1.60217,5,0
1.28174,5,0
2.31934,5,0
4.44031,5,0
5.72205,5,0
7.91931,5,0
11.5356,5,0
12.8784,5,0
13.6566,5,0
13.5193,5,0
13.9465,5,0
17.0746,5,0
20.6909,5,0
22.4457,5,0
20.1874,5,0
14.7705,5,0
10.376,5,0
8.75854,5,0
9.82666,5,0
13.2141,5,0
14.9689,5,0
14.0076,5,0
10.7269,5,0
4.86755,5,0
0.62561,5,0
-0.564575,5,0
0.671387,5,0
3.41797,5,0
5.64575,5,0
6.75964,5,0
8.43811,5,0
11.1389,5,0
13.4583,5,0
13.8855,5,0
12.4664,5,0
10.2997,5,0
8.63647,5,0
8.31604,5,0
9.78088,5,0
11.3831,5,0
11.795,5,0
12.3444,5,0
13.3972,5,0
11.7798,5,0
9.00269,5,0
5.31006,5,0
0.717163,5,0
-2.27356,5,0
-2.83813,5,0
-1.7395,5,0
-0.411987,5,0
1.72424,5,0
3.479,5,0
4.95911,5,0
5.84412,5,0
5.9967,5,0
6.04248,5,0
5.50842,5,0
3.46375,5,0
0.335693,5,0
-3.78418,5,0
-8.27026,5,0
-10.2539,5,0
-10.1166,5,0
-6.83594,5,0
-0.900269,5,0
5.2948,5,0
10.6812,5,0
14.389,5,0
14.9536,5,0
12.3901,5,0
8.30078,5,0
2.89917,5,0
-1.60217,5,0
-4.15039,5,0
-5.41687,5,0
-3.8147,5,0
-1.14441,5,0
1.34277,5,0
3.05176,5,0
3.61633,5,0
2.68555,5,0
3.18909,5,0
5.0354,5,0
7.75146,5,0
11.1389,5,0
14.7858,5,0
17.2729,5,0
18.158,5,0
17.9901,5,0
16.5253,5,0
16.0675,5,0
15.5945,5,0
15.7013,5,0
15.5334,5,0
15.4724,5,0
15.9302,5,0
16.6168,5,0
17.334,5,0
16.6321,5,0
15.1978,5,0
14.8621,5,0
14.0381,5,0
12.9395,5,0
10.2386,5,0
5.82886,5,0
2.41089,5,0
2.48718,5,0
6.30188,5,0
12.4359,5,0
17.746,5,0
20.3705,5,0
21.1182,5,0
19.3329,5,0
18.1427,5,0
17.3492,5,0
14.4806,5,0
13.1378,5,0
12.4207,5,0
10.5591,5,0
10.1776,5,0
10.2844,5,0
10.4523,5,0
10.7727,5,0
10.1318,5,0
6.79016,5,0
0.564575,5,0
-3.95203,5,0
-5.23376,5,0
-3.02124,5,0
1.34277,5,0
5.76782,5,0
9.46045,5,0
11.7035,5,0
14.328,5,0
14.4653,5,0
13.7177,5,0
10.4828,5,0
7.40051,5,0
6.3324,5,0
5.0354,5,0
3.64685,5,0
2.39563,5,0
-1.28174,5,0
-3.12805,5,0
-4.05884,5,0
-4.16565,5,0
-2.7771,5,0
-2.53296,5,0
-2.13623,5,0
-0.88501,5,0
-0.0762939,5,0
0.854492,5,0
2.91443,5,0
3.00598,5,0
2.12097,5,0
2.01416,5,0
1.93787,5,0
2.47192,5,0
1.87683,5,0
1.26648,5,0
0.305176,5,0
-0.808716,5,0
-1.66321,5,0
-3.78418,5,0
-6.36292,5,0
-6.62231,5,0
-5.70679,5,0
-4.31824,5,0
-2.5177,5,0
-1.96838,5,0
-0.88501,5,0
1.63269,5,0
2.85339,5,0
2.28882,5,0
0.12207,5,0
0.259399,5,0
1.89209,5,0
3.44849,5,0
2.62451,5,0
-1.31226,5,0
-5.66101,0,0
-9.552,0,0
-10.5591,0,0
-8.81958,0,0
-5.85937,0,0
-2.56348,0,0
0.12207,0,0
1.23596,0,0
0.915527,0,0
1.61743,0,0
1.87683,0,0
3.2196,0,0
4.3335,0,0
5.23376,0,0
6.01196,0,0
6.22559,0,0
6.13403,0,0
5.85937,0,0
6.34766,0,0
8.42285,0,0
10.6354,0,0
10.5286,0,0
8.86536,0,0
4.95911,0,0
1.58691,0,0
0.839233,0,0
2.38037,0,0
5.78308,0,0
7.90405,0,0
9.65881,0,0
9.18579,0,0
7.69043,0,0
4.92859,0,0
0.915527,0,0
-1.69373,0,0
-1.89209,0,0
1.35803,0,0
4.88281,0,0
6.54602,0,0
4.89807,0,0
2.53296,0,0
0.930786,0,0
2.01416,0,0
4.04358,0,0
6.56128,0,0
8.31604,0,0
10.1929,0,0
11.5509,0,0
12.3138,0,0
11.6577,0,0
9.3689,0,0
7.52258,0,0
6.80542,0,0
6.72913,0,0
6.71387,0,0
6.60706,0,0
5.00488,0,0
4.37927,0,0
6.24084,0,0
8.37708,0,0
9.90295,0,0
10.8337,0,0
10.7727,0,0
10.1929,0,0
10.1013,0,0
10.1776,0,0
11.1084,5,5
10.5896,5,5
10.0708,5,5
9.59778,5,5
9.21631,5,5
10.0555,5,5
11.1389,5,5
12.5275,5,5
11.3525,5,5
7.99561,5,5
5.58472,5,5
3.89099,5,5
4.2572,5,5
5.0354,5,5
5.49316,5,5
4.5166,5,5
2.41089,5,5
0.289917,5,5
-1.63269,5,5
-2.34985,5,5
-2.0752,5,5
0.427246,5,5
4.2572,5,5
6.16455,5,5
6.073,5,5
5.00488,5,5
3.43323,5,5
1.72424,5,5
0.549316,5,5
1.31226,5,5
2.56348,5,5
5.85937,5,5
9.78088,5,5
11.322,5,5
10.5896,5,5
8.48389,5,5
7.27844,5,5
7.06482,5,5
7.87354,5,5
8.16345,5,5
7.0343,5,5
6.30188,5,5
6.36292,5,5
7.23267,5,5
9.44519,5,5
10.1013,5,5
7.78198,5,5
5.58472,5,5
3.76892,5,5
3.78418,5,5
